OID_,Name,Parcel__Parcel_Name,Project_ID,Record_Type,Project_Status,Owner__Full_Name,Project_Street_Number,Project_Street_Name,Project_Street_Suffix,Neighborhood,Project_Zip_Code,Letter_of_Intent,Filed_Date,BPDA_Board_Approval,First_Building_Permit,COO_Permit_Date,Last_Modified_Date,Last_Project_Update_Date,Lat,Lon,A80_Proj_ID,LocCode,A80_URL,URL_Base,URL_Stat
1803,The Office Buildings/Sports Project (Phase 1),,3042,,,,,,,Brighton,,,,10/16/2014 0:00:00,10/6/2016 0:00:00,5/24/2018 0:00:00,10/30/2020 0:00:00,,42.356999999999999,-71.141700000000000,3042,,http://www.bostonplans.org/projects/development-projects/The-Office-Buildings/Sports-Project-(Phase-1),The-Office-Buildings/Sports-Project-(Phase-1),
1804,815 E. Fifth Street/812 E. Sixth Street,,3043,,,,,,,South Boston,,,,5/14/2015 0:00:00,9/12/2018 0:00:00,,10/30/2020 0:00:00,,42.333700000000000,-71.028000000000006,3043,,http://www.bostonplans.org/projects/development-projects/815-E.-Fifth-Street/812-E.-Sixth-Street,815-E.-Fifth-Street/812-E.-Sixth-Street,
1805,917 Bennington Street,,3044,,,,,,,East Boston,,,,12/19/2013 0:00:00,,,10/30/2020 0:00:00,,42.385399999999997,-71.009799999999998,3044,,http://www.bostonplans.org/projects/development-projects/917-Bennington-Street,917-Bennington-Street,
1806,795 Columbus Avenue Northeastern Squash and Fitness,,3045,,,,,,,Roxbury,,,,6/21/2001 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,3045,None,http://www.bostonplans.org/projects/development-projects/795-Columbus-Avenue-Northeastern-Squash-and-Fitness,795-Columbus-Avenue-Northeastern-Squash-and-Fitness,
1807,Northeastern-Science and Engineering Building,,3046,,,,,,,Roxbury,,,,11/14/2013 0:00:00,2/6/2015 0:00:00,12/30/2016 0:00:00,10/30/2020 0:00:00,,42.337699999999998,-71.087000000000003,3046,,http://www.bostonplans.org/projects/development-projects/Northeastern-Science-and-Engineering-Building,Northeastern-Science-and-Engineering-Building,
1808,Excel Academy Middle/High School,,3047,,,,,,,East Boston,,,,3/13/2014 0:00:00,3/31/2015 0:00:00,6/20/2016 0:00:00,10/30/2020 0:00:00,,42.378399999999999,-71.026799999999994,3047,,http://www.bostonplans.org/projects/development-projects/Excel-Academy-Middle/High-School,Excel-Academy-Middle/High-School,
1809,"Block F, Seaport Square, PDA #78 Innovation Center",,3048,,,,,,,South Boston Waterfront,,,,11/15/2012 0:00:00,5/21/2014 0:00:00,9/23/2015 0:00:00,10/30/2020 0:00:00,,42.344700000000003,-71.031000000000006,3048,,"http://www.bostonplans.org/projects/development-projects/Block-F,-Seaport-Square,-PDA-#78-Innovation-Center","Block-F,-Seaport-Square,-PDA-#78-Innovation-Center",
1810,The Innovation and Design Building,,3049,,,,,,,South Boston Waterfront,,,,7/10/2014 0:00:00,,10/5/2016 0:00:00,10/30/2020 0:00:00,,42.344700000000003,-71.031000000000006,3049,,http://www.bostonplans.org/projects/development-projects/The-Innovation-and-Design-Building,The-Innovation-and-Design-Building,
1811,Parcel U,,3050,,,,,,,Jamaica Plain,,,,12/18/2014 0:00:00,9/22/2016 0:00:00,,10/30/2020 0:00:00,,42.297699999999999,-71.115499999999997,3050,,http://www.bostonplans.org/projects/development-projects/Parcel-U,Parcel-U,
1812,46 Wareham Street,,3051,,,,,,,South End,,,,4/16/2015 0:00:00,11/12/2015 0:00:00,,10/30/2020 0:00:00,,42.339199999999998,-71.066900000000004,3051,,http://www.bostonplans.org/projects/development-projects/46-Wareham-Street,46-Wareham-Street,
1813,46 Wareham Street NPC,,3052,,,,,,,South End,,,,8/13/2015 0:00:00,11/12/2015 0:00:00,,10/30/2020 0:00:00,,42.339199999999998,-71.066900000000004,3052,,http://www.bostonplans.org/projects/development-projects/46-Wareham-Street-NPC,46-Wareham-Street-NPC,
1814,Brighton Marine Health Center Residential Development,,3053,,,,,,,Brighton,,,,10/16/2014 0:00:00,12/28/2017 0:00:00,,11/24/2020 0:00:00,,42.348100000000002,-71.141499999999994,3053,,http://www.bostonplans.org/projects/development-projects/Brighton-Marine-Health-Center-Residential-Development,Brighton-Marine-Health-Center-Residential-Development,
1815,1580 River Street (duplicate),,3054,,,,,,,Hyde Park,,,,12/18/2014 0:00:00,4/8/2016 0:00:00,,10/30/2020 0:00:00,,42.247999999999998,-71.131900000000002,3054,,http://www.bostonplans.org/projects/development-projects/1580-River-Street-(duplicate),1580-River-Street-(duplicate),
1816,151 Liverpool Street,,3055,,,,,,,East Boston,,,,4/16/2015 0:00:00,,,11/29/2020 0:00:00,2/20/2015 0:00:00,42.373500000000000,-71.039699999999996,3055,,http://www.bostonplans.org/projects/development-projects/151-Liverpool-Street,151-Liverpool-Street,
1817,Parcels 1B and 1C- Bulfinch Triangle (formerly ?The Merano?),,3056,,,,,,,West End,,,,8/12/2008 0:00:00,11/24/2015 0:00:00,1/8/2018 0:00:00,10/30/2020 0:00:00,,42.365600000000001,-71.059399999999997,3056,,http://www.bostonplans.org/projects/development-projects/Parcels-1B-and-1C--Bulfinch-Triangle-(formerly-?The-Merano?),Parcels-1B-and-1C--Bulfinch-Triangle-(formerly-?The-Merano?),
1818,Merano,,3057,,,,,,,West End,,,,2/16/2012 0:00:00,11/24/2015 0:00:00,1/8/2018 0:00:00,10/30/2020 0:00:00,,42.366599999999998,-71.060000000000002,3057,,http://www.bostonplans.org/projects/development-projects/Merano,Merano,
1819,Olmsted Green,,3058,,,,,,,Mattapan,,,,1/26/2006 0:00:00,6/26/2013 0:00:00,7/17/2014 0:00:00,10/30/2020 0:00:00,,42.288899999999998,-71.094700000000003,3058,,http://www.bostonplans.org/projects/development-projects/Olmsted-Green,Olmsted-Green,
1820,364-368 Amory st,,3059,,,,,,,Jamaica Plain,,,,7/23/1998 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,3059,None,http://www.bostonplans.org/projects/development-projects/364-368-Amory-st,364-368-Amory-st,
1821,Parker and Terrace Street NPC,,3060,,,,,,,Mission Hill,,,4/6/2018 0:00:00,6/14/2018 0:00:00,,,10/30/2020 0:00:00,,42.329400000000000,-71.098100000000002,3060,,http://www.bostonplans.org/projects/development-projects/Parker-and-Terrace-Street-NPC,Parker-and-Terrace-Street-NPC,
1822,Joslin IMP Amendment and Renewal,,3061,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,3061,None,http://www.bostonplans.org/projects/development-projects/Joslin-IMP-Amendment-and-Renewal,Joslin-IMP-Amendment-and-Renewal,
1823,603 Dorchester Avenue,,3065,,,,,,,South Boston,,,4/17/2018 0:00:00,6/14/2018 0:00:00,,,12/22/2020 0:00:00,5/22/2020 0:00:00,42.329000000000001,-71.057100000000005,3065,,http://www.bostonplans.org/projects/development-projects/603-Dorchester-Avenue,603-Dorchester-Avenue,
1824,Portside Phase 2,,3067,,,,,,,East Boston,,,,,1/1/2000 0:00:00,1/1/2000 0:00:00,10/30/2020 0:00:00,,42.366199999999999,-71.039599999999993,3067,,http://www.bostonplans.org/projects/development-projects/Portside-Phase-2,Portside-Phase-2,
1825,217 Albany Street,,3068,,,,,,,South End,,11/20/2017 0:00:00,4/11/2018 0:00:00,7/12/2018 0:00:00,,,12/8/2020 0:00:00,,42.345399999999998,-71.061700000000002,3068,,http://www.bostonplans.org/projects/development-projects/217-Albany-Street,217-Albany-Street,
1826,10 Taber Street,,3069,,,,,,,Roxbury,,,11/13/2018 0:00:00,2/14/2019 0:00:00,12/16/2019 0:00:00,,12/22/2020 0:00:00,10/25/2019 0:00:00,42.330199999999998,-71.082800000000006,3069,,http://www.bostonplans.org/projects/development-projects/10-Taber-Street,10-Taber-Street,
1827,63 Melcher Street Third PDA Amendment,,3070,,,,,,,South Boston Waterfront,,,4/20/2018 0:00:00,,12/12/2018 0:00:00,3/27/2019 0:00:00,10/30/2020 0:00:00,,42.348999999999997,-71.049800000000005,3070,,http://www.bostonplans.org/projects/development-projects/63-Melcher-Street-Third-PDA-Amendment,63-Melcher-Street-Third-PDA-Amendment,
1828,1st Amendment to Development Plan for Planned Development Area No.110,,3071,,,,,,,South End,,,3/26/2018 0:00:00,,,,10/30/2020 0:00:00,,42.338099999999997,-71.068799999999996,3071,,http://www.bostonplans.org/projects/development-projects/1st-Amendment-to-Development-Plan-for-Planned-Development-Area-No.110,1st-Amendment-to-Development-Plan-for-Planned-Development-Area-No.110,
1829,400 West Broadway,,3073,,,,,,,South Boston,,,11/15/2018 0:00:00,3/14/2019 0:00:00,,,11/30/2020 0:00:00,5/14/2020 0:00:00,42.337299999999999,-71.048000000000002,3073,,http://www.bostonplans.org/projects/development-projects/400-West-Broadway,400-West-Broadway,
1830,2-10 Maverick Square,,3074,,,,,,,East Boston,,,2/28/2019 0:00:00,6/13/2019 0:00:00,,,11/30/2020 0:00:00,6/13/2019 0:00:00,42.369199999999999,-71.040000000000006,3074,,http://www.bostonplans.org/projects/development-projects/2-10-Maverick-Square,2-10-Maverick-Square,
1831,2 Ford Street,,3075,,,,,,,East Boston,,,2/5/2019 0:00:00,,,,10/30/2020 0:00:00,,42.387300000000003,-71.007999999999996,3075,,http://www.bostonplans.org/projects/development-projects/2-Ford-Street,2-Ford-Street,
1832,Orient Heights Redevelopment,,3077,,,,,,,East Boston,,2/1/2016 0:00:00,4/30/2018 0:00:00,7/12/2018 0:00:00,1/21/2016 0:00:00,1/13/2018 0:00:00,12/6/2020 0:00:00,11/12/2020 0:00:00,42.392499999999998,-71.008300000000006,3077,,http://www.bostonplans.org/projects/development-projects/Orient-Heights-Redevelopment,Orient-Heights-Redevelopment,
1833,30 Alleghany Street,,3078,,,,,,,Mission Hill,,,,,,,10/30/2020 0:00:00,,42.329999999999998,-71.098900000000000,3078,,http://www.bostonplans.org/projects/development-projects/30-Alleghany-Street,30-Alleghany-Street,
1834,Emerson 171/172 Tremont Street Amendment,,3080,,,,,,,Downtown,,,4/27/2018 0:00:00,,12/3/2018 0:00:00,5/24/2019 0:00:00,10/30/2020 0:00:00,,42.353400000000001,-71.063999999999993,3080,,http://www.bostonplans.org/projects/development-projects/Emerson-171/172-Tremont-Street-Amendment,Emerson-171/172-Tremont-Street-Amendment,
1835,Kenmore Square Redevelopment,,3084,,,,,,,Fenway,,1/26/2018 0:00:00,5/10/2018 0:00:00,12/17/2020 0:00:00,10/22/2019 0:00:00,,12/22/2020 0:00:00,12/17/2020 0:00:00,42.349200000000003,-71.096599999999995,3084,,http://www.bostonplans.org/projects/development-projects/Kenmore-Square-Redevelopment,Kenmore-Square-Redevelopment,
1836,5 Waldemar Avenue,,3085,,,,,,,East Boston,,,,,,,10/30/2020 0:00:00,,42.390200000000000,-70.998699999999999,3085,,http://www.bostonplans.org/projects/development-projects/5-Waldemar-Avenue,5-Waldemar-Avenue,
1837,30 Penniman Road,,3088,,,,,,,Allston,,,5/16/2018 0:00:00,8/16/2018 0:00:00,12/16/2020 0:00:00,,1/12/2021 0:00:00,2/10/2020 0:00:00,42.355300000000000,-71.136399999999995,3088,,http://www.bostonplans.org/projects/development-projects/30-Penniman-Road,30-Penniman-Road,
1838,72 Burbank Street,,3089,,,,,,,Fenway,,,5/17/2018 0:00:00,2/14/2019 0:00:00,,,11/30/2020 0:00:00,2/14/2019 0:00:00,42.344299999999997,-71.089200000000005,3089,,http://www.bostonplans.org/projects/development-projects/72-Burbank-Street,72-Burbank-Street,
1839,37 North Beacon Street,,3090,,,,,,,Allston,,,,,,,10/30/2020 0:00:00,,42.353999999999999,-71.139200000000002,3090,,http://www.bostonplans.org/projects/development-projects/37-North-Beacon-Street,37-North-Beacon-Street,
1840,7 Kenton Road Lofts,,3091,,,,,,,Jamaica Plain,,,,,,,10/30/2020 0:00:00,,42.307000000000002,-71.106399999999994,3091,,http://www.bostonplans.org/projects/development-projects/7-Kenton-Road-Lofts,7-Kenton-Road-Lofts,
1841,The Pierce - condo (IDP only),,3092,,,,,,,Fenway,,,,,1/1/2000 0:00:00,1/1/2000 0:00:00,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,3092,None,http://www.bostonplans.org/projects/development-projects/The-Pierce-condo-(IDP-only),The-Pierce-condo-(IDP-only),
1842,400 Dorchester Street,,3093,,,,,,,South Boston,,,8/21/2018 0:00:00,10/11/2018 0:00:00,5/29/2020 0:00:00,,12/22/2020 0:00:00,10/11/2018 0:00:00,42.329599999999999,-71.056600000000003,3093,,http://www.bostonplans.org/projects/development-projects/400-Dorchester-Street,400-Dorchester-Street,
1843,275 Old Colony Ave (IDP only),,3095,,,,,,,South Boston,,,,,11/3/2015 0:00:00,12/5/2016 0:00:00,10/30/2020 0:00:00,,42.330599999999997,-71.053299999999993,3095,,http://www.bostonplans.org/projects/development-projects/275-Old-Colony-Ave-(IDP-only),275-Old-Colony-Ave-(IDP-only),
1844,478-498 Harrison Avenue,,3096,,,,,,,South End,,,,,,,10/30/2020 0:00:00,,42.342300000000002,-71.065899999999999,3096,,http://www.bostonplans.org/projects/development-projects/478-498-Harrison-Avenue,478-498-Harrison-Avenue,
1845,Hood Park Master Plan - PDA051,,3097,,,,,,,Charlestown,,5/18/2018 0:00:00,9/14/2018 0:00:00,3/14/2019 0:00:00,,,10/30/2020 0:00:00,,42.381100000000004,-71.072299999999998,3097,,http://www.bostonplans.org/projects/development-projects/Hood-Park-Master-Plan-PDA051,Hood-Park-Master-Plan-PDA051,
1846,75 Morrissey Boulevard,,3098,,,,,,,Dorchester,,,,,,,11/29/2020 0:00:00,9/21/2020 0:00:00,42.316899999999997,-71.050200000000004,3098,,http://www.bostonplans.org/projects/development-projects/75-Morrissey-Boulevard,75-Morrissey-Boulevard,
1847,5-9 Woodworth Street (IDP only),,3099,,,,,,,Dorchester,,,,6/24/2008 0:00:00,3/1/2007 0:00:00,7/22/2008 0:00:00,1/20/2021 0:00:00,,42.287199999999999,-71.040700000000001,3099,,http://www.bostonplans.org/projects/development-projects/5-9-Woodworth-Street-(IDP-only),5-9-Woodworth-Street-(IDP-only),
1848,201 Rutherford Avenue,,3100,,,,,,,Charlestown,,7/31/2020 0:00:00,,,,,1/20/2021 0:00:00,1/15/2021 0:00:00,42.374600000000001,-71.067400000000006,3100,,http://www.bostonplans.org/projects/development-projects/201-Rutherford-Avenue,201-Rutherford-Avenue,
1849,3 Aspinwall Road,,3101,,,,,,,Dorchester,,,6/3/2019 0:00:00,8/15/2019 0:00:00,,,11/30/2020 0:00:00,8/15/2019 0:00:00,42.292099999999998,-71.072699999999998,3101,,http://www.bostonplans.org/projects/development-projects/3-Aspinwall-Road,3-Aspinwall-Road,
1850,30 Thorn Street,,3103,,,,,,,Hyde Park,,,6/13/2018 0:00:00,9/13/2018 0:00:00,,,11/30/2020 0:00:00,9/13/2018 0:00:00,42.264299999999999,-71.103399999999993,3103,,http://www.bostonplans.org/projects/development-projects/30-Thorn-Street,30-Thorn-Street,
