OID_,Name,Parcel__Parcel_Name,Project_ID,Record_Type,Project_Status,Owner__Full_Name,Project_Street_Number,Project_Street_Name,Project_Street_Suffix,Neighborhood,Project_Zip_Code,Letter_of_Intent,Filed_Date,BPDA_Board_Approval,First_Building_Permit,COO_Permit_Date,Last_Modified_Date,Last_Project_Update_Date,Lat,Lon,A80_Proj_ID,LocCode,A80_URL,URL_Base,URL_Stat
1648,Longwood Avenue Project,,2873,,,,,,,Longwood Medical Area,,,,9/15/2011 0:00:00,4/1/2014 0:00:00,5/24/2016 0:00:00,10/30/2020 0:00:00,,42.340800000000002,-71.107500000000002,2873,,,Longwood-Avenue-Project,404
1649,44 Burbank Street,,2874,,,,,,,Fenway,,,,11/13/2008 0:00:00,3/25/2015 0:00:00,3/7/2017 0:00:00,10/30/2020 0:00:00,,42.344200000000001,-71.087999999999994,2874,,http://www.bostonplans.org/projects/development-projects/44-Burbank-Street,44-Burbank-Street,200
1650,Emmanuel College Maureen Wilkens Science Center,,2875,,,,,,,Longwood Medical Area,,,,7/19/2007 0:00:00,9/21/2007 0:00:00,9/25/2013 0:00:00,10/30/2020 0:00:00,,42.340699999999998,-71.102900000000005,2875,,,Emmanuel-College-Maureen-Wilkens-Science-Center,404
1651,902 East Second Street (duplicate),,2876,,,,,,,South Boston,,,,12/20/2007 0:00:00,1/22/2014 0:00:00,12/12/2018 0:00:00,10/30/2020 0:00:00,,42.337699999999998,-71.026600000000002,2876,,,902-East-Second-Street-(duplicate),404
1652,"371 West Fourth Street,Condominums",,2877,,,,,,,South Boston,,,,5/19/2005 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2877,None,,"371-West-Fourth-Street,Condominums",404
1653,Trinity Ashmont,,2879,,,,,,,Dorchester,,,,5/19/2005 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2879,None,,Trinity-Ashmont,404
1654,Modern 2.0 at 263-265 Northampton Street (duplicate),,2880,,,,,,,Roxbury,,,,1/25/2007 0:00:00,9/21/2010 0:00:00,8/30/2011 0:00:00,10/30/2020 0:00:00,,42.339599999999997,-71.081500000000005,2880,,,Modern-2.0-at-263-265-Northampton-Street-(duplicate),404
1655,691 Massachusetts Avenue,,2881,,,,,,,Roxbury,,,,4/28/2005 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2881,None,,691-Massachusetts-Avenue,404
1656,687-697 Masschusetts Avenue,,2882,,,,,,,Roxbury,,,,6/24/2004 0:00:00,1/24/2006 0:00:00,3/30/2012 0:00:00,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2882,None,,687-697-Masschusetts-Avenue,404
1657,Amory Street Residences - 121A,,2883,,,,,,,Jamaica Plain,,,,3/25/2003 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2883,None,,Amory-Street-Residences-121A,404
1658,461 Park Drive,,2884,,,,,,,Fenway,,,,4/1/2004 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2884,None,,461-Park-Drive,404
1659,601 Albany Street (duplicate),,2886,,,,,,,South End,,,,1/10/2002 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2886,None,,601-Albany-Street-(duplicate),404
1660,"Hotel Alexandra project, 1759-1769 Washington Street",,2887,,,,,,,South End,,,,1/10/2002 0:00:00,,,11/29/2020 0:00:00,3/1/2006 0:00:00,42.336599999999997,-71.077500000000001,2887,,,"Hotel-Alexandra-project,-1759-1769-Washington-Street",404
1661,105-121 Merrimac Street (Europa Hotel),,2888,,,,,,,Downtown,,,,1/25/2001 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2888,None,,105-121-Merrimac-Street-(Europa-Hotel),404
1662,Portside at Pier 1 (duplicate 1 of 2),,2889,,,,,,,East Boston,,,,1/26/2006 0:00:00,,1/1/2014 0:00:00,10/30/2020 0:00:00,,42.364600000000003,-71.038399999999996,2889,,,Portside-at-Pier-1-(duplicate-1-of-2),404
1663,Portside at Pier 1 (duplicate 2 of 2),,2890,,,,,,,East Boston,,,,3/24/2005 0:00:00,,,10/30/2020 0:00:00,,42.303300000000000,-71.065899999999999,2890,,,Portside-at-Pier-1-(duplicate-2-of-2),404
1664,Albany Street,,2891,,,,,,,South End,,,,9/11/2003 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2891,None,,Albany-Street,404
1665,Biosquare Building II,,2892,,,,,,,South End,,,,4/9/1998 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2892,None,,Biosquare-Building-II,404
1666,"45 Province Street project,Midtown Cultural District",,2893,,,,,,,Downtown,,,,10/29/1998 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2893,None,,"45-Province-Street-project,Midtown-Cultural-District",404
1667,The Rosev Building - 480 Rutherford Avenue (Development Plan),,2895,,,,,,,Charlestown,,,,7/17/2001 0:00:00,10/11/2017 0:00:00,,10/30/2020 0:00:00,,42.380200000000002,-71.072100000000006,2895,,,The-Rosev-Building-480-Rutherford-Avenue-(Development-Plan),404
1668,Somerset Street Residence Hall,,2897,,,,,,,Downtown,,,,12/6/2001 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2897,None,,Somerset-Street-Residence-Hall,404
1669,The Residences at 371-401 D Street,,2898,,,,,,,South Boston Waterfront,,,,9/7/2006 0:00:00,,,10/30/2020 0:00:00,,42.342700000000001,-71.045500000000004,2898,,,The-Residences-at-371-401-D-Street,404
1670,CANA Parcels 2 and 4,,2899,,,,,,,Charlestown,,,,6/29/2000 0:00:00,,9/14/2007 0:00:00,11/29/2020 0:00:00,9/28/2006 0:00:00,42.361100000000000,-71.057100000000005,2899,,,CANA-Parcels-2-and-4,404
1671,Central Artery North Area Parcel 4 Project,,2900,,,,,,,Charlestown,,,,8/11/2005 0:00:00,,9/14/2007 0:00:00,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2900,None,,Central-Artery-North-Area-Parcel-4-Project,404
1672,Crosstown Center Project,,2901,,,,,,,South End,,,,6/6/2000 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2901,None,,Crosstown-Center-Project,404
1673,"Crosstown Center, 20 Hampden Street, Parcel 200",,2902,,,,,,,South End,,,,7/17/2001 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2902,None,,"Crosstown-Center,-20-Hampden-Street,-Parcel-200",404
1674,"Macy's, Chapter 121 Project",,2903,,,,,,,Downtown,,,,6/25/1998 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2903,None,,"Macy-s,-Chapter-121-Project",404
1675,"The Dexter Hall LLC, 449-463 Washington Street, Downtown",,2904,,,,,,,Downtown,,,,9/10/1998 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2904,None,,"The-Dexter-Hall-LLC,-449-463-Washington-Street,-Downtown",404
1676,"226 Causeway Street, North Station Economic Development Area (duplicate)",,2905,,,,,,,Downtown,,,,7/23/1998 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2905,None,,"226-Causeway-Street,-North-Station-Economic-Development-Area-(duplicate)",404
1677,"MassPort Parcels F2, G and J/ Park Lane Seaport Apartments (duplicate)",,2906,,,,,,,South Boston Waterfront,,,,2/14/2002 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2906,None,,"MassPort-Parcels-F2,-G-and-J/-Park-Lane-Seaport-Apartments-(duplicate)",404
1678,Landmark Center,,2907,,,,,,,Fenway,,,,1/29/1997 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2907,None,http://www.bostonplans.org/projects/development-projects/Landmark-Center,Landmark-Center,200
1679,Park Plaza Parcel 2,,2908,,,,,,,Downtown,,,,3/9/2000 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2908,None,,Park-Plaza-Parcel-2,404
1680,Parcel 39A,,2909,,,,,,,Charlestown,,,,2/14/2013 0:00:00,11/25/2013 0:00:00,4/15/2015 0:00:00,10/30/2020 0:00:00,,42.376100000000001,-71.053399999999996,2909,,,Parcel-39A,404
1681,Hayward Place,,2910,,,,,,,Downtown,,,,10/19/2006 0:00:00,11/14/2011 0:00:00,10/1/2013 0:00:00,10/30/2020 0:00:00,,42.303300000000000,-71.065899999999999,2910,,http://www.bostonplans.org/projects/development-projects/Hayward-Place,Hayward-Place,200
1682,"The Charlesview, 534-538 Commonwealth Avenue,Kenmore Square",,2911,,,,,,,Fenway,,,,3/16/1999 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2911,None,,"The-Charlesview,-534-538-Commonwealth-Avenue,Kenmore-Square",404
1683,"Atrium Suites Hotel, 156 Porter Street, East Boston",,2912,,,,,,,East Boston,,,,7/22/1999 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2912,None,,"Atrium-Suites-Hotel,-156-Porter-Street,-East-Boston",404
1684,Two Financial Center project,,2913,,,,,,,Downtown,,,,4/25/2000 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2913,None,,Two-Financial-Center-project,404
1685,Two Financial Center,,2914,,,,,,,Downtown,,,,4/28/2005 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2914,None,,Two-Financial-Center,404
1686,470 Atlantic Avenue Project,,2915,,,,,,,,,,,12/16/1999 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2915,None,,470-Atlantic-Avenue-Project,404
1687,Little Neck Lofts,,2916,,,,,,,Charlestown,,,,1/10/2002 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2916,None,,Little-Neck-Lofts,404
1688,Clippership Wharf,,2917,,,,,,,East Boston,,,,11/18/2003 0:00:00,5/16/2017 0:00:00,,11/30/2020 0:00:00,5/11/2017 0:00:00,42.367500000000000,-71.042100000000005,2917,,http://www.bostonplans.org/projects/development-projects/Clippership-Wharf,Clippership-Wharf,200
1689,Maverick Gardens and the Carlton Wharf Project,,2918,,,,,,,East Boston,,,,2/3/2005 0:00:00,11/25/2003 0:00:00,5/9/2005 0:00:00,10/30/2020 0:00:00,,42.369500000000002,-71.041399999999996,2918,,,Maverick-Gardens-and-the-Carlton-Wharf-Project,404
1690,Blue Hill Avenue Corridor; Grove Hall Retail Center Project,,2919,,,,,,,Roxbury,,,,6/16/1999 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2919,None,,Blue-Hill-Avenue-Corridor;-Grove-Hall-Retail-Center-Project,404
1691,Court Square Press Building,,2920,,,,,,,South Boston,,,,10/12/2000 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2920,None,,Court-Square-Press-Building,404
1692,3 Dorchester Street - Phase I,,2921,,,,,,,South Boston,,,,7/9/2002 0:00:00,,,10/30/2020 0:00:00,,42.338999999999999,-71.104299999999995,2921,,,3-Dorchester-Street-Phase-I,404
1693,The Midway Project,,2922,,,,,,,South Boston Waterfront,,,,12/20/2001 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2922,None,,The-Midway-Project,404
1694,"Midway Project, South Boston",,2923,,,,,,,South Boston Waterfront,,,,8/22/2002 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2923,None,,"Midway-Project,-South-Boston",404
1695,Channel Center--First Amendment,,2924,,,,,,,South Boston Waterfront,,,,10/19/2006 0:00:00,,,10/30/2020 0:00:00,,42.343699999999998,-71.052800000000005,2924,,,Channel-Center--First-Amendment,404
1696,163-165 Chestnut Hill Avenue (duplicate),,2925,,,,,,,Brighton,,,,12/20/2001 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2925,None,,163-165-Chestnut-Hill-Avenue-(duplicate),404
1697,Kensington Place - Hinge Block,,2926,,,,,,,Downtown,,,,9/11/2003 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2926,None,,Kensington-Place-Hinge-Block,404
1698,Kensington Place,,2927,,,,,,,Downtown,,,,1/26/2006 0:00:00,9/26/2011 0:00:00,10/1/2013 0:00:00,10/30/2020 0:00:00,,42.351799999999997,-71.063199999999995,2927,,http://www.bostonplans.org/projects/development-projects/Kensington-Place,Kensington-Place,200
1699,Mount Vernon Street Housing Project,,2928,,,,,,,Dorchester,,,,3/7/2002 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2928,None,,Mount-Vernon-Street-Housing-Project,404
1700,Russia Wharf Redevelopment Project (duplicate?),,2929,,,,,,,Downtown,,,,5/13/2004 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2929,None,,Russia-Wharf-Redevelopment-Project-(duplicate?),404
1701,Russia Warf Redevelopment Project,,2930,,,,,,,Downtown,,,,8/11/2005 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2930,None,,Russia-Warf-Redevelopment-Project,404
1702,Russia Wharf Redevelopment - First Amendment,,2931,,,,,,,Downtown,,,,1/13/2009 0:00:00,,2/7/2012 0:00:00,10/30/2020 0:00:00,,42.353200000000001,-71.052499999999995,2931,,,Russia-Wharf-Redevelopment-First-Amendment,404
1703,35-39 South Huntington Avenue,,2932,,,,,,,Jamaica Plain,,,,8/22/2002 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2932,None,,35-39-South-Huntington-Avenue,404
1704,Terrace Street Lofts Condominium,,2933,,,,,,,Mission Hill,,,,1/26/2006 0:00:00,10/28/2009 0:00:00,6/7/2011 0:00:00,10/30/2020 0:00:00,,42.326999999999998,-71.098500000000001,2933,,,Terrace-Street-Lofts-Condominium,404
1705,"1306 Columbia Road, South Boston",,2934,,,,,,,South Boston,,,,7/22/1999 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2934,None,,"1306-Columbia-Road,-South-Boston",404
1706,"23-25,33-35 Grantley Street, Hyde Park",,2935,,,,,,,Hyde Park,,,,4/25/2000 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2935,None,,"23-25,33-35-Grantley-Street,-Hyde-Park",404
1707,485 Harrison Avenue South End,,2936,,,,,,,South End,,,,8/12/1999 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2936,None,,485-Harrison-Avenue-South-End,404
1708,Forwarding Inc Project,,2939,,,,,,,Jamaica Plain,,,,9/11/2003 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2939,None,,Forwarding-Inc-Project,404
1709,Mattapan Heights II,,2940,,,,,,,Mattapan,,,,5/22/2003 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2940,None,,Mattapan-Heights-II,404
1710,The Albany Fellows Mixed Use Development project,,2941,,,,,,,Roxbury,,,,12/20/2005 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2941,None,,The-Albany-Fellows-Mixed-Use-Development-project,404
1711,BUMC Albany fellows Graduate Sudent Housing,,2942,,,,,,,Roxbury,,,,4/29/2008 0:00:00,2/16/2011 0:00:00,6/21/2012 0:00:00,10/30/2020 0:00:00,,42.332500000000003,-71.075599999999994,2942,,,BUMC-Albany-fellows-Graduate-Sudent-Housing,404
1712,296 Cambridge Street,,2943,,,,,,,Beacon Hill,,,,4/10/2003 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2943,None,http://www.bostonplans.org/projects/development-projects/296-Cambridge-Street,296-Cambridge-Street,200
1713,Children's Hospital - Vertical Expansion Project,,2944,,,,,,,Longwood Medical Area,,,,4/29/2008 0:00:00,10/19/2010 0:00:00,11/25/2013 0:00:00,10/30/2020 0:00:00,,42.303300000000000,-71.065899999999999,2944,,,Children-s-Hospital-Vertical-Expansion-Project,404
1714,Miner Street,,2945,,,,,,,Fenway,,,,6/24/2004 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2945,None,,Miner-Street,404
1715,1330 Boylston Street project,,2946,,,,,,,Fenway,,,,10/20/2005 0:00:00,,,10/30/2020 0:00:00,,42.344099999999997,-71.098399999999998,2946,,,1330-Boylston-Street-project,404
1716,25 Alpine Street -- Residential Conversion (duplicate),,2947,,,,,,,Mattapan,,,,5/22/2003 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2947,None,,25-Alpine-Street----Residential-Conversion-(duplicate),404
1717,Nashua Street Residences (duplicate),,2948,,,,,,,Downtown,,,,4/7/2005 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2948,None,,Nashua-Street-Residences-(duplicate),404
1718,Nashua Street Residences,,2949,,,,,,,West End,,,,8/10/2006 0:00:00,9/16/2013 0:00:00,7/10/2015 0:00:00,10/30/2020 0:00:00,,42.366000000000000,-71.063400000000001,2949,,http://www.bostonplans.org/projects/development-projects/Nashua-Street-Residences,Nashua-Street-Residences,200
1719,319-329 Centre Street,,2950,,,,,,,Jamaica Plain,,,,5/13/2004 0:00:00,8/28/2007 0:00:00,1/1/2012 0:00:00,10/30/2020 0:00:00,,42.323000000000000,-71.104699999999994,2950,,http://www.bostonplans.org/projects/development-projects/319-329-Centre-Street,319-329-Centre-Street,200
1720,Chestnut Hill Waterworks,,2951,,,,,,,Brighton,,,,8/5/2004 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2951,None,,Chestnut-Hill-Waterworks,404
1721,St. Elizabeth's Medical Center New Emergency Department and Helipad,,2952,,,,,,,Brighton,,,,3/29/2007 0:00:00,10/9/2012 0:00:00,9/9/2013 0:00:00,10/30/2020 0:00:00,,42.348599999999998,-71.148099999999999,2952,,,St.-Elizabeth-s-Medical-Center-New-Emergency-Department-and-Helipad,404
1722,St. Elizabeth's Hospital,,2953,,,,,,,Brighton,,,,7/17/2008 0:00:00,10/9/2012 0:00:00,9/30/2013 0:00:00,10/30/2020 0:00:00,,42.348599999999998,-71.147999999999996,2953,,,St.-Elizabeth-s-Hospital,404
1723,36 A Street,,2954,,,,,,,South Boston,,,,4/12/2001 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2954,None,,36-A-Street,404
1724,99-105 Broad Street project,,2955,,,,,,,Downtown,,,,9/30/2004 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2955,None,,99-105-Broad-Street-project,404
1725,Stop and Shop - 545 Freeport Street,,2956,,,,,,,Dorchester,,,,4/23/2002 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2956,None,,Stop-and-Shop-545-Freeport-Street,404
1726,700 Harrison Avenue,,2957,,,,,,,South End,,,,7/15/2004 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2957,None,,700-Harrison-Avenue,404
1727,Cheriton Heights Senior Housing,,2958,,,,,,,West Roxbury,,,,6/29/2006 0:00:00,12/27/2011 0:00:00,6/7/2013 0:00:00,10/30/2020 0:00:00,,42.260599999999997,-71.155100000000004,2958,,,Cheriton-Heights-Senior-Housing,404
1728,River's Edge Condominium Project,,2959,,,,,,,Dorchester,,,,2/3/2005 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2959,None,,River-s-Edge-Condominium-Project,404
1729,Parcel P-7A 240 Tremont Street,,2960,,,,,,,Downtown,,,,8/14/2007 0:00:00,1/9/2017 0:00:00,,10/30/2020 0:00:00,,42.350900000000003,-71.064599999999999,2960,,,Parcel-P-7A-240-Tremont-Street,404
1730,Waterside Place -- Phase I,,2961,,,,,,,South Boston Waterfront,,,,6/21/2007 0:00:00,,,10/30/2020 0:00:00,,42.347700000000003,-71.042299999999997,2961,,,Waterside-Place----Phase-I,404
1731,Waterside Place,,2962,,,,,,,South Boston Waterfront,,,,8/17/2010 0:00:00,,,10/30/2020 0:00:00,,42.348999999999997,-71.044700000000006,2962,,,Waterside-Place,404
1732,Lovejoy Wharf,,2963,,,,,,,North End,,,,11/16/2006 0:00:00,7/10/2015 0:00:00,3/28/2017 0:00:00,10/30/2020 0:00:00,,42.366999999999997,-71.060100000000006,2963,,,Lovejoy-Wharf,404
1733,Kasanof Bakery,,2964,,,,,,,Roxbury,,,,12/20/2005 0:00:00,,,10/30/2020 0:00:00,,42.317100000000003,-71.078900000000004,2964,,,Kasanof-Bakery,404
1734,South Cove Urban Renewal Area,,2965,,,,,,,Chinatown,,,,10/20/2005 0:00:00,,,10/30/2020 0:00:00,,42.348900000000000,-71.061700000000002,2965,,,South-Cove-Urban-Renewal-Area,404
1735,Neponset Field Project,,2966,,,,,,,Hyde Park,,,,1/26/2006 0:00:00,2/4/2010 0:00:00,4/28/2011 0:00:00,10/30/2020 0:00:00,,42.261899999999997,-71.105199999999996,2966,,,Neponset-Field-Project,404
1736,The Residences at 50 West Broadway,,2969,,,,,,,South Boston,,,,12/1/2005 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2969,None,,The-Residences-at-50-West-Broadway,404
1737,1486 Tremont Street project,,2970,,,,,,,Mission Hill,,,,7/20/2006 0:00:00,6/17/2014 0:00:00,4/28/2016 0:00:00,10/30/2020 0:00:00,,42.331699999999998,-71.098699999999994,2970,,,1486-Tremont-Street-project,404
1738,346 - 354 Congress Street,,2972,,,,,,,South Boston Waterfront,,,,4/6/2006 0:00:00,2/14/2008 0:00:00,3/24/2010 0:00:00,10/30/2020 0:00:00,,42.350700000000003,-71.048400000000001,2972,,,346-354-Congress-Street,404
1739,The Signal Building at 154 West Second Street,,2976,,,,,,,South Boston,,,,6/29/2006 0:00:00,6/12/2008 0:00:00,2/16/2011 0:00:00,10/30/2020 0:00:00,,42.342199999999998,-71.051699999999997,2976,,,The-Signal-Building-at-154-West-Second-Street,404
1740,Suffolk University Academic Building Project,,2977,,,,,,,Downtown,,,,1/29/2009 0:00:00,1/21/2014 0:00:00,8/7/2015 0:00:00,10/30/2020 0:00:00,,42.359699999999997,-71.061800000000005,2977,,,Suffolk-University-Academic-Building-Project,404
1741,Canal Place Project,,2978,,,,,,,West End,,,,12/20/2005 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2978,None,,Canal-Place-Project,404
1742,Gordon's Wood Condominium Project,,2979,,,,,,,West Roxbury,,,,6/6/2006 0:00:00,2/4/2009 0:00:00,8/6/2012 0:00:00,10/30/2020 0:00:00,,42.283999999999999,-71.171400000000006,2979,,,Gordon-s-Wood-Condominium-Project,404
1743,Leachmore Point Project,,2980,,,,,,,South Boston,,,,11/16/2006 0:00:00,4/18/2012 0:00:00,9/18/2013 0:00:00,10/30/2020 0:00:00,,42.342500000000001,-71.056899999999999,2980,,,Leachmore-Point-Project,404
1744,Stonewall Audubon Circle,,2981,,,,,,,Fenway,,,,1/11/2007 0:00:00,1/31/2014 0:00:00,1/27/2016 0:00:00,10/30/2020 0:00:00,,42.346299999999999,-71.103200000000001,2981,,,Stonewall-Audubon-Circle,404
1745,25 Miner Street Audubon Circle,,2982,,,,,,,Fenway,,,,11/15/2012 0:00:00,1/31/2014 0:00:00,1/27/2016 0:00:00,10/30/2020 0:00:00,,42.346299999999999,-71.103200000000001,2982,,,25-Miner-Street-Audubon-Circle,404
1746,The Residence at D Street PDA Development Plan,,2983,,,,,,,South Boston Waterfront,,,,9/21/2000 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2983,None,,The-Residence-at-D-Street-PDA-Development-Plan,404
